row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,202406251749_PMA_dbgi_mapp_bk_blk_post01.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_post03.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_pre02.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_post02.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_pre01.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_pre03.mzML Peak area,202406251749_PMA_dbgi_blk_pre01.mzML Peak area,202406251749_PMA_dbgi_003179_01_01.mzML Peak area,202406251749_PMA_dbgi_003140_01_01.mzML Peak area,202406251749_PMA_dbgi_003180_01_01.mzML Peak area,202406251749_PMA_dbgi_003214_01_01.mzML Peak area,202406251749_PMA_dbgi_003187_01_01.mzML Peak area,202406251749_PMA_dbgi_003151_01_01.mzML Peak area,202406251749_PMA_dbgi_003164_01_01.mzML Peak area,202406251749_PMA_dbgi_003101_01_01.mzML Peak area,202406251749_PMA_dbgi_003154_01_01.mzML Peak area,202406251749_PMA_dbgi_003155_01_01.mzML Peak area,202406251749_PMA_dbgi_003223_01_01.mzML Peak area,202406251749_PMA_dbgi_003198_01_01.mzML Peak area,202406251749_PMA_dbgi_003185_01_01.mzML Peak area,202406251749_PMA_dbgi_003196_01_01.mzML Peak area,
560,482.12948659094855,1.8625853,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15614.263,16160.068,
561,235.1441347234907,1.8637193,,,,,,,,,,,0,0,0,0,0,0,0,25744.264,0,0,0,0,0,0,0,0,0,0,3817.3762,0,0,
562,337.08923005709346,1.863812,,,,,,,,,,,0,0,0,0,0,0,0,34546.44,0,0,0,0,0,0,0,0,0,0,0,0,0,
563,353.0632646841623,1.863812,,,,,,,,,,,0,0,0,0,0,0,0,135560.34,0,0,0,0,0,0,0,0,0,0,0,0,0,
564,127.03915549680849,1.8727847,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68281.33,
565,289.09176813237923,1.8727847,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114075.03,
566,435.1499593333837,1.8727847,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119770.63,
567,457.13178557681334,1.8727847,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80300.76,
568,473.1057816578504,1.8727847,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50991.785,
569,628.2348666916436,1.8754916,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8403.389,0,0,0,0,0,0,0,0,0,
570,180.10194801645795,1.8795732,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10995.404,0,0,22097.29,0,0,0,0,0,4944.334,0,0,
571,502.11945363664455,1.8810191,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14826.401,0,0,0,
572,330.0819826957376,1.8871391,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17918.209,0,0,
573,314.12346548317987,1.8925323,,,,,,,,,,,0,0,0,0,0,0,0,11630.418,0,0,0,0,0,0,0,0,0,0,0,0,0,
574,331.15023790985555,1.8925323,,,,,,,,,,,0,0,0,0,0,0,0,15387.784,0,0,0,0,0,0,0,0,0,0,0,0,0,
575,336.10530385482974,1.8925323,,,,,,,,,,,0,0,0,0,0,0,0,14120.985,0,0,0,0,0,0,0,0,0,0,0,0,0,
576,352.07932414916814,1.8925323,,,,,,,,,,,0,0,0,0,0,0,0,34905.41,0,0,0,0,0,0,0,0,0,0,0,0,0,
577,865.1975514945991,1.894091,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11148.855,
578,123.04435475184556,1.8942271,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42770.117,0,
579,141.05470053455457,1.8942271,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58720.98,0,
580,193.049697190501,1.8942271,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64241.934,0,
581,211.06022399846486,1.8942271,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210013.73,0,
582,390.1397077687576,1.8942271,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139041.55,0,
583,395.09507040504434,1.8942271,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113071.305,0,
584,411.0689545148576,1.8942271,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76696.9,0,
585,418.17085259683483,1.8942271,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36214.188,0,
586,282.1699502010134,1.8962326,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12957.8125,0,0,
587,397.1106048516443,1.8967716,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18856.174,0,0,7979.0615,
588,413.08436949799864,1.8967716,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13219.848,0,0,7667.2515,
589,305.0997129207716,1.9003974,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4109.843,0,5390.9067,4284.2554,0,0,0,0,
590,186.14893011367388,1.9007826,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176559.0,0,0,
591,364.1367501777805,1.9007984,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9276.806,0,0,16362.998,0,0,0,0,0,0,0,0,
592,387.21264597775587,1.9007984,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18340.533,0,0,28137.15,0,0,0,0,0,0,0,0,
593,527.1375030485831,1.9019188,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6171.462,0,0,0,0,0,0,0,0,0,0,0,
594,543.1112626524537,1.9019188,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7994.1177,0,0,0,0,0,0,0,0,0,0,0,
595,380.1107141010091,1.9021435,,,,,,,,,,,0,0,0,0,0,0,0,0,0,43407.445,9450.77,0,40800.434,0,0,5970.8584,0,0,0,0,0,
596,359.0740735031544,1.9033263,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9932.123,
597,577.1342536723768,1.9033263,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16803.258,
598,522.1820046157984,1.903341,,,,,,,,,,,0,0,0,0,0,0,0,0,0,28628.92,0,0,0,0,0,5882.1763,0,0,0,0,0,
599,203.05263249536725,1.9081663,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,44953.32,0,0,0,0,0,0,0,0,0,
600,301.125822857752,1.912524,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11869.442,
601,317.0999113232706,1.912524,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20977.264,
602,289.12576712078203,1.912865,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4087.399,0,0,6459.7,0,0,5047.003,0,
603,242.1499566278452,1.9134268,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109804.17,0,0,0,0,0,0,
604,163.03902093312556,1.916097,,,,,,,,,,,0,0,0,0,0,0,0,305622.66,0,0,0,5507.821,0,8194.202,229697.84,0,38534.11,182489.22,44703.97,521444.88,0,
605,381.07945681543407,1.9161111,,,,,,,,,,,0,0,0,0,0,0,0,8713.237,0,21734.086,0,0,0,0,0,0,0,0,0,0,63299.55,
606,476.2280093050618,1.9182892,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,21158.793,0,13543.481,0,0,0,0,9482.248,0,0,
607,192.1019537717334,1.9189179,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143101.66,0,0,
608,353.0867250719139,1.9233338,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7030.9194,0,0,4242.453,0,25423.156,0,
609,370.11332879706936,1.9250548,,,,,,,,,,,0,0,0,0,0,0,0,22436.162,0,0,0,0,0,0,15731.729,0,0,9280.55,0,43930.316,0,
610,300.15943879490675,1.9253681,,,,,,,,,,,0,0,0,0,0,0,0,0,13437.7,0,0,63942.125,0,22475.316,0,0,0,0,375947.94,0,0,
611,355.10221654502516,1.9268299,,,,,,,,,,,0,0,0,0,0,0,0,248112.66,0,0,0,0,2326.8652,5314.829,210326.84,0,4830.177,149640.05,38180.055,443081.0,0,
612,213.07577886636273,1.9268516,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12190.984,0,136096.23,10029.385,
613,301.03425387342145,1.9306484,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18441.748,0,0,0,0,0,
614,465.103000614646,1.9306484,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148703.53,0,0,0,0,0,
615,627.1557057678039,1.9306484,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15623.338,0,0,0,0,0,
616,789.2085083044459,1.9306484,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95734.86,0,0,0,0,0,
617,811.1900074275326,1.9306484,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14696.775,0,0,0,0,0,
618,827.1639554137201,1.9306484,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9663.602,0,0,0,0,0,
619,319.1155652311979,1.9311271,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7681.1465,0,0,0,
620,377.08437944004004,1.9316074,,,,,,,,,,,0,0,0,0,0,0,0,37676.496,0,0,0,0,0,0,31631.645,0,0,22903.344,0,68974.805,0,
621,181.04953840529006,1.9346427,,,,,,,,,,,0,0,0,0,0,0,0,22610.16,0,0,0,0,0,0,0,0,0,13763.496,0,45194.387,0,
622,393.0584451900204,1.9346427,,,,,,,,,,,0,0,0,0,0,0,0,33731.902,0,0,0,0,0,0,0,0,0,10134.881,0,27945.553,0,
623,168.13835327711777,1.9355803,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79226.63,0,0,
624,391.04254180792014,1.935657,,,,,,,,,,,0,0,0,0,0,0,0,12562.551,0,0,0,0,0,0,0,0,0,0,0,0,0,
625,375.06871832221,1.9357982,,,,,,,,,,,0,0,0,0,0,0,0,5038.995,0,0,0,0,0,0,0,0,0,0,0,16262.997,0,
626,398.1446993576411,1.9359393,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21685.791,0,
627,358.1649397306895,1.9450537,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,25919.67,0,0,0,0,50931.43,0,0,
628,169.04960275509367,1.947529,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35625.586,0,
629,379.063618778598,1.9523447,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19835.354,0,0,0,0,
630,147.04410813993837,1.9545243,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9569.212,0,5368.0767,15933.855,0,104954.0,0,0,0,3331.191,
631,385.1469071319505,1.9559462,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9767.77,0,0,0,0,0,
632,401.12085832336425,1.9559462,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21918.67,0,0,0,0,0,
633,353.06325969077835,1.9563506,,,,,,,,,,,0,0,0,0,0,0,0,19046.58,0,0,0,0,0,0,0,0,0,0,0,0,0,
634,365.1055084405037,1.9571878,,,,,,,,,,,0,0,0,0,0,0,0,0,0,19101.418,0,0,17421.588,0,0,0,0,0,0,0,123530.01,
635,433.1682681873051,1.9592289,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11273.72,0,0,0,
636,411.06905773448005,1.9596391,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21740.34,0,
637,383.0739985641296,1.963191,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3710.1746,0,0,0,11305.164,0,0,5200.303,0,0,
638,332.13403845022646,1.96554,,,,,,,,,,,0,0,0,0,0,0,0,38571.598,0,0,0,0,0,0,0,0,0,0,0,0,0,
639,373.18332504177295,1.9682798,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4188.3877,
640,374.1235944073694,1.9694341,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24108.902,0,0,
641,336.1053863782444,1.9700902,,,,,,,,,,,0,0,0,0,0,0,0,23936.312,0,0,0,0,0,0,0,0,0,0,0,0,0,
642,352.0794202363653,1.9700902,,,,,,,,,,,0,0,0,0,0,0,0,73651.29,0,0,0,0,0,0,0,0,0,0,0,0,0,
643,359.181224240984,1.9700902,,,,,,,,,,,0,0,0,0,0,0,0,12414.563,0,0,0,0,0,0,0,0,0,0,0,0,0,
644,178.08632316783508,1.9785299,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18020.588,0,0,
645,259.1288626446142,1.9806619,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33760.395,0,0,0,0,0,0,
646,518.1507116195565,1.9815626,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13263.8545,0,0,4623.6055,
647,339.10489554561246,1.9845241,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,29996.963,0,0,0,0,0,0,0,0,0,
648,374.108281582039,1.9927914,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,10522.209,0,0,0,0,75709.516,0,0,0,0,
649,303.1414935429899,1.9935288,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11327.457,0,7681.1455,15542.69,
650,301.12636993208093,1.9965272,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3011.3875,0,6608.3696,0,0,0,3277.7395,0,0,7991.7056,
651,243.08636563732773,2.0010684,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5263.7275,0,0,0,
652,427.12127126539934,2.0010684,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6150.163,0,0,0,
653,480.1713004634769,2.0015836,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2275.7468,0,0,0,0,6856.617,0,
654,146.1176509202881,2.0042121,,,,,,,,,,,0,0,0,0,0,0,0,15632.881,0,0,0,6167.6113,0,0,0,0,0,0,0,0,0,
655,334.14964877023664,2.006686,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14126.006,
656,298.14387791869945,2.0105157,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,11594.525,0,0,0,0,151165.31,0,0,
657,176.10706765952236,2.0155125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,11595.222,0,0,0,0,0,0,0,0,
658,193.1337000255445,2.0155125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,280832.12,0,0,0,0,0,0,0,0,
659,389.1784119508277,2.0169303,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28217.645,0,
660,205.09723304218264,2.018798,,,,,,,,,,,0,0,0,0,0,0,0,0,18277.541,25094.186,16309.9375,29824.684,93939.65,19139.93,0,23394.656,36696.39,5991.7974,32065.562,11313.51,43099.8,
661,439.1235906924003,2.019221,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11789.763,
662,360.1289683847892,2.0196583,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4161.6025,0,24513.238,12044.955,4841.715,0,0,15497.762,
663,188.07065282198292,2.0198936,,,,,,,,,,,0,0,0,0,0,0,0,0,11404.708,16661.258,10520.07,18826.895,63829.625,11925.37,0,15840.282,23751.592,0,81688.336,6643.1904,26784.52,
664,165.09114088271215,2.0207193,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10511.159,0,0,
665,449.1080043093525,2.0225391,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9556.517,0,0,0,0,0,19919.596,0,0,0,0,0,
666,462.2122683515545,2.0245328,,,,,,,,,,,0,0,0,0,0,0,0,0,14118.397,0,0,0,0,0,0,0,0,0,0,0,0,
667,802.1096294604049,2.0252028,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8822.013,0,0,8913.365,0,
668,381.0581228011182,2.025342,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6820.0728,0,0,0,0,0,44538.668,13263.8545,5866.355,0,0,0,
669,272.1281385303389,2.0267968,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6772.089,0,0,0,0,9609.032,0,0,
670,365.08443665757164,2.027647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6332.724,0,0,0,0,0,65560.21,41128.008,18943.715,0,0,0,
671,388.16011448851214,2.031484,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659.598,13207.832,4624.642,0,0,0,
672,163.03900244908624,2.0319324,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7713.883,0,0,0,0,67820.69,101759.11,129010.22,45052.066,0,72500.22,30374.064,
673,361.12659784689856,2.032064,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11524.429,0,0,0,34018.78,
674,181.04954787035555,2.0329025,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9476.158,0,0,0,0,5400.336,134403.64,69266.04,35974.832,0,5442.159,26584.678,
675,344.1494768761627,2.033698,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11430.391,0,0,
676,345.1520770448932,2.034493,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37426.82,7198.065,0,8169.487,96100.9,
677,235.1441571003121,2.035979,,,,,,,,,,,0,0,0,0,0,0,0,11686.258,0,0,0,0,9511.875,0,0,0,0,0,0,0,0,
678,343.10260278356384,2.0361948,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18075.467,21643.994,0,0,0,0,
679,392.1314942633828,2.037871,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4627.7173,0,0,0,0,0,0,0,0,
680,408.1055861245582,2.037871,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4933.924,0,0,0,0,0,0,0,0,
681,284.20678473678964,2.0404577,,,,,,,,,,,0,0,0,0,0,0,0,0,5185.8477,0,7602.259,4977.1187,0,6156.159,4100.9507,0,0,0,0,0,0,
682,291.08631540445884,2.0463076,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39942.7,0,0,0,148460.33,
683,256.1754547709227,2.046944,,,,,,,,,,,0,2560.94,3006.6982,2403.9995,3168.6843,3359.5684,4968.9624,5832.812,11037.162,9233.071,11089.794,7671.7036,13670.077,11996.041,11171.851,0,0,6143.4346,0,9825.884,0,
684,726.2239157066681,2.0493636,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7120.5176,0,0,0,
685,478.2073413990095,2.049421,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3866.3225,0,5197.3413,0,0,0,0,11961.162,0,0,
686,453.1392991926637,2.0507522,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262993.62,
687,135.10171022101818,2.05124,,,,,,,,,,,5155.4424,5174.7627,6577.1533,5174.5845,5743.523,6798.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
688,265.15469217133244,2.0521579,,,,,,,,,,,0,0,0,0,0,0,0,136354.19,0,0,169054.66,0,45646.28,6417.732,0,7830.925,0,0,0,0,0,
689,368.2279735146318,2.0528638,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15222.712,0,0,0,28101.668,
690,178.08626625298243,2.0566752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39421.875,0,0,
691,354.0975814302325,2.0566752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218972.3,0,0,
692,356.11307400593114,2.0566752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3162197.5,0,0,
693,376.0789054199962,2.0566752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21298.84,0,0,
694,378.0947330535191,2.0566752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71638.45,0,0,
695,392.05293674106053,2.0566752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47707.062,0,0,
696,394.0690099231513,2.0566752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111811.84,0,0,
697,711.2184309530486,2.0566752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47261.53,0,0,
698,733.200197499982,2.0566752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9547.156,0,0,
699,466.2073388389596,2.0569227,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4785.0435,0,0,0,0,0,
700,303.11052781505595,2.060063,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,43389.53,0,0,0,0,0,0,0,0,0,0,
701,346.18576510751336,2.0633345,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,32832.527,0,0,0,0,0,0,0,
702,385.08042428148343,2.067501,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5828.926,0,0,0,0,0,0,0,
703,355.1019301927624,2.068404,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3831.6743,0,49334.543,60339.09,0,
704,341.08614287390253,2.0731764,,,,,,,,,,,0,0,0,0,0,0,0,0,3440.1821,0,0,0,15383.154,8252.962,5670.8857,0,0,0,0,0,21245.918,
705,185.04448964288608,2.0765238,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29552.984,0,0,0,
706,364.12389050352806,2.0765238,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23919.963,0,0,0,
707,369.07914646833916,2.0765238,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5559.7124,0,0,0,
708,323.1100988144237,2.080474,,,,,,,,,,,0,0,0,0,0,0,0,12837.167,0,0,0,27632.592,0,92093.44,0,0,0,0,0,0,0,
709,339.0842129878565,2.0823617,,,,,,,,,,,0,0,0,0,0,0,0,40369.56,0,3451.3298,0,32481.96,4109.7686,105615.47,0,0,0,0,0,0,0,
710,379.0636005158337,2.085875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24548.129,0,0,0,0,
711,354.17592755057103,2.085889,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9051.3545,0,0,0,0,0,0,0,0,
712,318.15480746720925,2.0861824,,,,,,,,,,,0,0,0,0,0,0,0,36172.57,0,0,0,50687.074,6180.5986,262352.28,0,0,14573.331,0,10124.719,0,55607.203,
713,328.15460876147245,2.0885928,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,16256.434,0,0,0,0,0,0,0,
714,579.1501379250035,2.0934443,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147534.89,0,
715,330.170069484574,2.094204,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,10800.612,0,300293.78,0,0,0,0,23734.447,0,0,
716,519.0746467852771,2.0956945,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6191.5376,0,0,0,
717,476.1917014633569,2.0961702,,,,,,,,,,,0,0,0,0,0,0,0,0,13106.442,0,0,0,0,0,0,0,0,0,0,0,0,
718,137.0597845817011,2.0975394,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.197,
719,441.1007688833511,2.0975394,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27120.02,
720,479.08221885626574,2.1049905,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13403.774,0,0,0,
721,497.0928104762271,2.1049905,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98398.69,0,0,0,
722,514.1196190612919,2.1049905,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7160.04,0,0,0,
723,301.12577066028905,2.1052969,,,,,,,,,,,0,0,0,0,0,0,0,0,9098.919,0,0,0,0,0,0,0,0,0,0,0,0,
724,317.0997262151375,2.1052969,,,,,,,,,,,0,0,0,0,0,0,0,0,17410.707,0,0,0,0,0,0,0,0,0,0,0,0,
725,306.16992020879644,2.1075382,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8844.641,0,0,0,0,23877.875,0,0,0,0,0,
726,193.0496301495059,2.112915,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33667.26,0,
727,211.06013262263576,2.112915,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30148.475,0,
728,390.13958610334055,2.112915,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41841.625,0,
729,395.09495307085723,2.112915,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26328.227,0,
730,411.06887661082163,2.112915,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9275.658,0,
731,418.17088381441573,2.112915,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11088.273,0,
732,342.1758014308285,2.1188922,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13013.849,0,23737.334,0,
733,347.13132934577254,2.1188922,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11547.719,0,21549.336,0,
734,307.16859584484746,2.1214933,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7712.1978,0,6774.4585,
735,365.1053238023892,2.1226432,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6933.1772,12719.788,0,0,0,0,0,0,0,0,120023.914,0,
